17:09:28:22:55:50.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:55:51.2::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],,*,Regeneration,Pn.Rp77xv,HitPoints,,-230.692,0
17:09:28:22:55:53.1::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],,*,Regeneration,Pn.Rp77xv,HitPoints,,-230.692,0
17:09:28:22:55:53.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:55:55.1::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],,*,Regeneration,Pn.Rp77xv,HitPoints,,-230.692,0
17:09:28:22:55:56.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:55:59.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:56:02.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:56:05.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:56:08.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:56:11.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:56:14.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:56:15.7::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1315 Entity_Splitthesky],Hellfire Warlock,C[1224 Ashmadai_Hellfire_Warlock],Split the Sky,Pn.Brlco6,Physical,,442.639,469.154
17:09:28:22:56:15.7::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1315 Entity_Splitthesky],Hellfire Warlock,C[1222 Ashmadai_Hellfire_Warlock],Split the Sky,Pn.Brlco6,Physical,Critical,788.35,835.574
17:09:28:22:56:16.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[1223 Ashmadai_Hellfire_Warlock],Constricting Arrow,Pn.Tsj6qq1,Physical,,767.256,813.215
17:09:28:22:56:16.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Constricting Arrow,Pn.Tsj6qq1,Power,,-36.0041,0
17:09:28:22:56:17.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[1223 Ashmadai_Hellfire_Warlock],Electric Shot,Pn.Atk1ys1,Physical,Kill,312.029,330.72
17:09:28:22:56:17.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.2196,0
17:09:28:22:56:17.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[1222 Ashmadai_Hellfire_Warlock],Electric Shot,Pn.Atk1ys1,Physical,Critical|Kill,477.968,506.599
17:09:28:22:56:17.7::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1315 Entity_Splitthesky],Hellfire Warlock,C[1224 Ashmadai_Hellfire_Warlock],Split the Sky,Pn.Brlco6,Physical,,403.379,427.542
17:09:28:22:56:18.4::Hellfire Warlock,C[1224 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,,106.929,132.536
17:09:28:22:56:18.6::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Hellfire Warlock,C[1224 Ashmadai_Hellfire_Warlock],Chilling Cloud,Pn.Dvy0j41,Physical,Kill,318.131,350.21
17:09:28:22:56:19.4::Hellfire Warlock,C[1224 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,,13.3766,18.1821
17:09:28:22:56:19.7::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1315 Entity_Splitthesky],Imp,C[1314 Ashmadai_Imp_Basic],Split the Sky,Pn.Brlco6,Physical,,440.641,475.093
17:09:28:22:56:20.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1311 Ashmadai_Imp_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,,309.854,347.214
17:09:28:22:56:20.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1310 Ashmadai_Imp_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,,285.881,320.35
17:09:28:22:56:20.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1312 Ashmadai_Imp_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,,309.763,347.112
17:09:28:22:56:20.9::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1314 Ashmadai_Imp_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,Kill,285.346,319.751
17:09:28:22:56:20.9::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1313 Ashmadai_Imp_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,Critical,477.798,535.406
17:09:28:22:56:21.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Imp,C[1310 Ashmadai_Imp_Basic],Electric Shot,Pn.Atk1ys1,Physical,Critical|Kill,474.234,511.313
17:09:28:22:56:21.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Imp,C[1312 Ashmadai_Imp_Basic],Electric Shot,Pn.Atk1ys1,Physical,,281.263,303.253
17:09:28:22:56:21.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Imp,C[1313 Ashmadai_Imp_Basic],Electric Shot,Pn.Atk1ys1,Physical,Kill,295.454,318.555
17:09:28:22:56:21.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Imp,C[1311 Ashmadai_Imp_Basic],Electric Shot,Pn.Atk1ys1,Physical,Critical|Kill,506.857,546.486
17:09:28:22:56:21.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.2196,0
17:09:28:22:56:21.4::Imp,C[1312 Ashmadai_Imp_Basic],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Melee Attack,Pn.Tit1py,Physical,,241.571,300.638
17:09:28:22:56:21.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-12.2196,0
17:09:28:22:56:21.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Imp,C[1312 Ashmadai_Imp_Basic],Electric Shot,Pn.6e618t1,Physical,Kill,274.672,296.147
17:09:28:22:56:26.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:56:27.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:56:28.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:56:29.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:56:29.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:56:30.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:56:31.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:56:32.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:56:32.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:56:35.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:56:36.8::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1335 Entity_Splitthesky],Hellfire Warlock,C[1221 Ashmadai_Hellfire_Warlock],Split the Sky,Pn.Brlco6,Physical,,459.519,487.045
17:09:28:22:56:36.8::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1335 Entity_Splitthesky],Hellfire Warlock,C[1220 Ashmadai_Hellfire_Warlock],Split the Sky,Pn.Brlco6,Physical,,461.006,488.621
17:09:28:22:56:38.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[1219 Ashmadai_Hellfire_Warlock],Aimed Shot,Pn.Oafrdx1,Physical,Kill,1595.56,1691.14
17:09:28:22:56:38.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-28.8033,0
17:09:28:22:56:38.9::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1335 Entity_Splitthesky],Hellfire Warlock,C[1220 Ashmadai_Hellfire_Warlock],Split the Sky,Pn.Brlco6,Physical,,408.964,433.462
17:09:28:22:56:39.7::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Hellfire Warlock,C[1220 Ashmadai_Hellfire_Warlock],Chilling Cloud,Pn.Dvy0j41,Physical,Kill,327.911,360.976
17:09:28:22:56:39.7::Hellfire Warlock,C[1221 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,,111.251,137.892
17:09:28:22:56:39.9::Hellfire Warlock,C[1220 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,,107.13,132.965
17:09:28:22:56:40.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[1221 Ashmadai_Hellfire_Warlock],Aimed Shot,Pn.Oafrdx1,Physical,Kill,1739.6,1843.8
17:09:28:22:56:40.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-28.8033,0
17:09:28:22:56:40.7::Hellfire Warlock,C[1221 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,,13.3766,18.1821
17:09:28:22:56:40.9::Hellfire Warlock,C[1220 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,,13.3766,18.1821
17:09:28:22:56:44.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:56:47.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:56:48.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[1237 Ashmadai_Legion_Devil_Hellguard],Aimed Shot,Pn.Oafrdx1,Physical,,1725.69,1897.44
17:09:28:22:56:48.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-28.8033,0
17:09:28:22:56:50.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[1237 Ashmadai_Legion_Devil_Hellguard],Aimed Shot,Pn.Oafrdx1,Physical,,1626.41,1788.28
17:09:28:22:56:50.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-28.8033,0
17:09:28:22:56:50.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Legion Devil,C[1237 Ashmadai_Legion_Devil_Hellguard],Chilling Cloud,Pn.Dvy0j41,Physical,,314.024,359.13
17:09:28:22:56:51.2::Legion Devil,C[1237 Ashmadai_Legion_Devil_Hellguard],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Melee Attack,Pn.Kx18x01,Physical,,198.344,246.176
17:09:28:22:56:52.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[1237 Ashmadai_Legion_Devil_Hellguard],Aimed Shot,Pn.Oafrdx1,Physical,Kill,1469.3,1615.53
17:09:28:22:56:52.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-28.8033,0
17:09:28:22:56:52.6::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1239 Ashmadai_Imp_Basic],Slow,Pn.Qs3r9w1,Physical,Kill,844.978,946.858
17:09:28:22:56:52.6::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1238 Ashmadai_Imp_Basic],Slow,Pn.Qs3r9w1,Physical,Kill,874.865,980.349
17:09:28:22:56:52.9::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Legion Devil,C[1236 Ashmadai_Legion_Devil_Hellguard],Slow,Pn.Qs3r9w1,Physical,,819.525,937.24
17:09:28:22:56:53.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[1236 Ashmadai_Legion_Devil_Hellguard],Constricting Arrow,Pn.Tsj6qq1,Physical,,613.351,674.395
17:09:28:22:56:53.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Constricting Arrow,Pn.Tsj6qq1,Power,,-36.0041,0
17:09:28:22:56:53.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Marauder's Escape,Pn.Fis94n1,Power,,-49.0965,0
17:09:28:22:56:53.9::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Legion Devil,C[1236 Ashmadai_Legion_Devil_Hellguard],Chilling Cloud,Pn.Dvy0j41,Physical,,309.15,353.556
17:09:28:22:56:53.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[1236 Ashmadai_Legion_Devil_Hellguard],Marauder's Escape,Pn.61u44g,Physical,,256.014,281.494
17:09:28:22:56:54.0::Legion Devil,C[1236 Ashmadai_Legion_Devil_Hellguard],,*,Graette,C[942 Pet_Waywardwizard],Melee Attack,Pn.Ywup5v1,Physical,,531.156,0
17:09:28:22:56:54.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[1236 Ashmadai_Legion_Devil_Hellguard],Marauder's Escape,Pn.61u44g,Physical,,267.104,293.687
17:09:28:22:56:54.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[1236 Ashmadai_Legion_Devil_Hellguard],Marauder's Escape,Pn.61u44g,Physical,,253.567,278.803
17:09:28:22:56:55.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.2196,0
17:09:28:22:56:55.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[1236 Ashmadai_Legion_Devil_Hellguard],Electric Shot,Pn.Atk1ys1,Physical,Critical,459.753,505.51
17:09:28:22:56:55.7::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Legion Devil,C[1236 Ashmadai_Legion_Devil_Hellguard],Chilling Cloud,Pn.Dvy0j41,Physical,,298.011,340.817
17:09:28:22:56:56.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-12.2196,0
17:09:28:22:56:56.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[1236 Ashmadai_Legion_Devil_Hellguard],Electric Shot,Pn.6e618t1,Physical,,272.664,299.8
17:09:28:22:56:57.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.4565,0
17:09:28:22:56:57.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[1236 Ashmadai_Legion_Devil_Hellguard],Electric Shot,Pn.2zr0it1,Physical,,391.407,430.361
17:09:28:22:56:57.7::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Legion Devil,C[1236 Ashmadai_Legion_Devil_Hellguard],Chilling Cloud,Pn.Dvy0j41,Physical,,313.962,359.06
17:09:28:22:56:58.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[1236 Ashmadai_Legion_Devil_Hellguard],Electric Shot,Pn.Atk1ys1,Physical,,281.013,308.981
17:09:28:22:56:58.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.2196,0
17:09:28:22:56:59.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-12.2196,0
17:09:28:22:56:59.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Legion Devil,C[1236 Ashmadai_Legion_Devil_Hellguard],Electric Shot,Pn.6e618t1,Physical,,280.2,308.086
17:09:28:22:56:59.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Legion Devil,C[1236 Ashmadai_Legion_Devil_Hellguard],Chilling Cloud,Pn.Dvy0j41,Physical,Critical|Kill,427.295,488.671
17:09:28:22:57:00.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.4565,0
17:09:28:22:57:02.3::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],,*,Regeneration,Pn.Rp77xv,HitPoints,,-230.692,0
17:09:28:22:57:02.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:57:04.0::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],,*,Regeneration,Pn.Rp77xv,HitPoints,,-230.692,0
17:09:28:22:57:05.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:57:06.0::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],,*,Regeneration,Pn.Rp77xv,HitPoints,,-230.692,0
17:09:28:22:57:08.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:57:11.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:57:14.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:57:17.4::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1372 Entity_Splitthesky],Hellfire Warlock,C[1319 Ashmadai_Hellfire_Warlock],Split the Sky,Pn.Brlco6,Physical,,403.121,427.268
17:09:28:22:57:17.4::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1372 Entity_Splitthesky],Hellfire Warlock,C[1320 Ashmadai_Hellfire_Warlock],Split the Sky,Pn.Brlco6,Physical,,468.36,496.415
17:09:28:22:57:17.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:57:18.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[1322 Ashmadai_Branded_Zealot_Basic],Constricting Arrow,Pn.Tsj6qq1,Physical,Critical,1183.96,1298.94
17:09:28:22:57:18.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Constricting Arrow,Pn.Tsj6qq1,Power,,-36.0041,0
17:09:28:22:57:19.4::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1372 Entity_Splitthesky],Hellfire Warlock,C[1320 Ashmadai_Hellfire_Warlock],Split the Sky,Pn.Brlco6,Physical,,430.459,456.244
17:09:28:22:57:19.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[1322 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.Atk1ys1,Physical,Kill,265.683,291.484
17:09:28:22:57:19.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[1321 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.Atk1ys1,Physical,Critical,528.86,580.218
17:09:28:22:57:19.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.2196,0
17:09:28:22:57:19.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[1319 Ashmadai_Hellfire_Warlock],Electric Shot,Pn.Atk1ys1,Physical,Critical,480.404,509.181
17:09:28:22:57:19.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[1320 Ashmadai_Hellfire_Warlock],Electric Shot,Pn.Atk1ys1,Physical,Kill,296.782,314.56
17:09:28:22:57:20.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-12.2196,0
17:09:28:22:57:20.4::Hellfire Warlock,C[1320 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,,108.274,134.202
17:09:28:22:57:20.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[1319 Ashmadai_Hellfire_Warlock],Electric Shot,Pn.6e618t1,Physical,Critical|Kill,518.774,549.85
17:09:28:22:57:20.7::Hellfire Warlock,C[1319 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,Dodge,53.8047,133.379
17:09:28:22:57:20.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:57:21.1::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Branded Zealot,C[1321 Ashmadai_Branded_Zealot_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,,287.152,327.649
17:09:28:22:57:21.2::Branded Zealot,C[1321 Ashmadai_Branded_Zealot_Basic],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Branding Iron,Pn.R0wb0h1,Physical,,268.936,333.338
17:09:28:22:57:21.4::Hellfire Warlock,C[1320 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,,13.3766,18.1821
17:09:28:22:57:21.7::Hellfire Warlock,C[1319 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,Dodge,6.68828,18.1821
17:09:28:22:57:21.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:57:22.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[1321 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.Atk1ys1,Physical,,275.226,301.953
17:09:28:22:57:22.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.2196,0
17:09:28:22:57:22.7::Hellfire Warlock,C[1319 Ashmadai_Hellfire_Warlock],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Hellfire,Pn.1p0iy1,Physical,Dodge,6.68828,18.1821
17:09:28:22:57:23.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:57:23.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Branded Zealot,C[1321 Ashmadai_Branded_Zealot_Basic],Electric Shot,Pn.6e618t1,Physical,,247.052,271.044
17:09:28:22:57:23.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.6e618t1,Power,,-12.2196,0
17:09:28:22:57:23.7::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Branded Zealot,C[1321 Ashmadai_Branded_Zealot_Basic],Slow,Pn.Qs3r9w1,Physical,Kill,839.206,957.559
17:09:28:22:57:23.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.2zr0it1,Power,,-17.4565,0
17:09:28:22:57:24.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:57:26.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:57:29.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:57:32.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:57:32.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:57:33.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:57:34.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:57:35.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:57:35.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:57:36.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:57:37.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:57:38.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:57:41.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
